country_name,country_code,epi_week_start,Other,VOC_Alpha,VOC_Delta,VOC_Omicron,VOC_Beta,VOC_Gamma,VOI_Lambda,VOI_Mu
Australia,AUS,2021-01-04,47,19,0,0,4,0,0,0
Australia,AUS,2021-01-11,30,18,0,0,5,0,0,0
Australia,AUS,2021-01-18,20,21,0,0,1,0,0,0
Australia,AUS,2021-01-25,10,10,0,0,3,0,0,0
Australia,AUS,2021-02-01,17,10,0,0,0,0,0,0
Australia,AUS,2021-02-08,7,41,0,0,1,0,0,0
Australia,AUS,2021-02-15,7,18,0,0,1,0,0,0
Australia,AUS,2021-02-22,18,11,0,0,1,0,0,0
Australia,AUS,2021-03-01,17,20,0,0,4,1,0,0
Australia,AUS,2021-03-08,26,36,0,0,3,1,0,0
Australia,AUS,2021-03-15,26,25,1,0,4,0,0,0
Australia,AUS,2021-03-22,24,28,0,0,3,2,0,0
Australia,AUS,2021-03-29,17,38,3,0,6,0,1,0
Australia,AUS,2021-04-05,14,24,0,0,7,1,0,0
Australia,AUS,2021-04-12,13,49,34,0,13,1,0,0
Australia,AUS,2021-04-19,29,37,50,0,6,2,0,0
Australia,AUS,2021-04-26,16,25,35,0,2,0,0,0
Australia,AUS,2021-05-03,5,23,41,0,0,0,0,0
Australia,AUS,2021-05-10,14,21,4,0,2,0,0,0
Australia,AUS,2021-05-17,5,5,7,0,3,0,0,0
Australia,AUS,2021-05-24,66,5,10,0,1,0,0,0
Australia,AUS,2021-05-31,27,14,26,0,1,0,0,0
Australia,AUS,2021-06-07,20,9,32,0,7,0,0,0
Australia,AUS,2021-06-14,12,7,45,0,3,0,0,0
Australia,AUS,2021-06-21,5,12,168,0,0,0,0,0
Australia,AUS,2021-06-28,0,21,257,0,5,0,0,0
Australia,AUS,2021-07-05,2,5,472,0,0,0,0,0
Australia,AUS,2021-07-12,1,3,754,0,0,0,0,0
Australia,AUS,2021-07-19,0,2,962,0,0,0,0,0
Australia,AUS,2021-07-26,1,2,1312,0,0,0,0,0
Australia,AUS,2021-08-02,0,1,1422,0,0,0,0,0
Australia,AUS,2021-08-09,0,2,1423,0,0,0,0,0
Australia,AUS,2021-08-16,0,1,1762,0,0,0,0,0
Australia,AUS,2021-08-23,1,1,1482,0,0,0,0,0
Australia,AUS,2021-08-30,0,0,2206,0,0,0,0,0
Australia,AUS,2021-09-06,0,0,2633,0,0,0,0,0
Australia,AUS,2021-09-13,0,0,1149,0,0,0,0,0
Australia,AUS,2021-09-20,0,0,918,0,0,0,0,0
Australia,AUS,2021-09-27,0,0,1435,0,0,0,0,0
Australia,AUS,2021-10-04,0,0,1168,0,0,0,0,0
Australia,AUS,2021-10-11,0,0,1232,0,0,0,0,0
Australia,AUS,2021-10-18,0,0,1089,0,0,0,0,0
Australia,AUS,2021-10-25,0,0,792,0,0,0,0,0
Australia,AUS,2021-11-01,0,0,944,0,0,0,0,0
Australia,AUS,2021-11-08,0,0,1152,0,0,0,0,0
Australia,AUS,2021-11-15,0,0,906,0,0,0,0,0
Australia,AUS,2021-11-22,0,0,1107,10,0,0,0,0
Australia,AUS,2021-11-29,0,0,1418,41,0,0,0,0
Australia,AUS,2021-12-06,0,0,1751,356,0,0,0,0
Australia,AUS,2021-12-13,0,0,1160,1082,0,0,0,0
Australia,AUS,2021-12-20,4,0,1046,2839,0,0,0,0
Australia,AUS,2021-12-27,0,0,266,2520,0,0,0,0
Australia,AUS,2022-01-03,2,0,121,3129,0,0,0,0
Australia,AUS,2022-01-10,1,0,69,2364,0,0,0,0
Australia,AUS,2022-01-17,0,0,28,1823,0,0,0,0
Australia,AUS,2022-01-24,0,0,14,1374,0,0,0,0
Australia,AUS,2022-01-31,0,0,4,1060,0,0,0,0
Australia,AUS,2022-02-07,0,0,1,421,0,0,0,0
Australia,AUS,2022-02-14,0,0,0,79,0,0,0,0
Austria,AUT,2020-02-24,8,0,0,0,0,0,0,0
Austria,AUT,2020-03-02,58,0,0,0,0,0,0,0
Austria,AUT,2020-03-09,119,0,0,0,0,0,0,0
Austria,AUT,2020-03-16,136,0,0,0,0,0,0,0
Austria,AUT,2020-03-23,160,0,0,0,0,0,0,0
Austria,AUT,2020-03-30,105,0,0,0,0,0,0,0
Austria,AUT,2020-04-06,53,0,0,0,0,0,0,0
Austria,AUT,2020-04-13,42,0,0,0,0,0,0,0
Austria,AUT,2020-04-20,24,0,0,0,0,0,0,0
Austria,AUT,2020-04-27,19,0,0,0,0,0,0,0
Austria,AUT,2020-05-04,15,0,0,0,0,0,0,0
Austria,AUT,2020-05-11,28,0,0,0,0,0,0,0
Austria,AUT,2020-05-18,13,0,0,0,0,0,0,0
Austria,AUT,2020-06-01,1,0,0,0,0,0,0,0
Austria,AUT,2020-06-15,1,0,0,0,0,0,0,0
Austria,AUT,2020-06-29,2,0,0,0,0,0,0,0
Austria,AUT,2020-07-06,1,0,0,0,0,0,0,0
Austria,AUT,2020-07-13,10,0,0,0,0,0,0,0
Austria,AUT,2020-07-20,6,0,0,0,0,0,0,0
Austria,AUT,2020-07-27,2,0,0,0,0,0,0,0
Austria,AUT,2020-08-03,10,0,0,0,0,0,0,0
Austria,AUT,2020-08-10,12,0,0,0,0,0,0,0
Austria,AUT,2020-08-17,14,0,0,0,0,0,0,0
Austria,AUT,2020-08-24,29,0,0,0,0,0,0,0
Austria,AUT,2020-08-31,18,0,0,0,0,0,0,0
Austria,AUT,2020-09-07,16,0,0,0,0,0,0,0
Austria,AUT,2020-09-14,16,0,0,0,0,0,0,0
Austria,AUT,2020-09-21,20,0,0,0,0,0,0,0
Austria,AUT,2020-09-28,3,0,0,0,0,0,0,0
Austria,AUT,2020-10-05,25,0,0,0,0,0,0,0
Austria,AUT,2020-10-12,35,0,0,0,0,0,0,0
Austria,AUT,2020-10-19,34,0,0,0,0,0,0,0
Austria,AUT,2020-10-26,47,0,0,0,0,0,0,0
Austria,AUT,2020-11-02,123,0,0,0,0,0,0,0
Austria,AUT,2020-11-09,136,0,0,0,0,0,0,0
Austria,AUT,2020-11-16,12,0,0,0,0,0,0,0
Austria,AUT,2020-11-23,89,2,0,0,0,0,0,0
Austria,AUT,2020-11-30,33,0,0,0,0,0,0,0
Austria,AUT,2020-12-07,7,0,0,0,0,0,0,0
Austria,AUT,2020-12-14,18,0,0,0,0,0,0,0
Austria,AUT,2020-12-21,43,1,0,0,1,0,0,0
Austria,AUT,2020-12-28,232,14,0,0,0,0,0,0
Austria,AUT,2021-01-04,77,48,0,0,0,0,0,0
Austria,AUT,2021-01-11,27,82,0,0,46,0,0,0
Austria,AUT,2021-01-18,17,14,0,0,38,0,0,0
Austria,AUT,2021-01-25,107,47,0,0,70,0,0,0
Austria,AUT,2021-02-01,87,59,0,0,14,0,0,0
Austria,AUT,2021-02-08,79,151,0,0,9,0,0,0
Austria,AUT,2021-02-15,49,62,0,0,4,0,0,0
Austria,AUT,2021-02-22,44,105,0,0,23,0,0,0
Austria,AUT,2021-03-01,69,269,0,0,31,1,0,0
Austria,AUT,2021-03-08,36,230,0,0,15,0,0,0
Austria,AUT,2021-03-15,18,176,0,0,1,0,0,0
Austria,AUT,2021-03-22,8,163,0,0,1,0,0,0
Austria,AUT,2021-03-29,43,286,0,0,4,1,0,0
Austria,AUT,2021-04-05,12,113,0,0,6,0,0,0
Austria,AUT,2021-04-12,19,92,2,0,5,1,0,0
Austria,AUT,2021-04-19,13,105,1,0,1,0,0,0
Austria,AUT,2021-04-26,19,222,14,0,0,3,0,0
Austria,AUT,2021-05-03,8,122,2,0,1,0,0,0
Austria,AUT,2021-05-10,25,337,1,0,0,5,0,28
Austria,AUT,2021-05-17,14,169,4,0,2,6,0,20
Austria,AUT,2021-05-24,7,102,7,0,0,5,0,0
Austria,AUT,2021-05-31,14,59,270,0,2,6,0,1
Austria,AUT,2021-06-07,6,125,131,0,2,4,0,0
Austria,AUT,2021-06-14,10,229,278,0,1,2,0,0
Austria,AUT,2021-06-21,1,45,158,0,0,0,0,0
Austria,AUT,2021-06-28,14,57,430,0,0,0,0,0
Austria,AUT,2021-07-05,0,12,252,0,0,0,0,0
Austria,AUT,2021-07-12,0,5,424,0,0,0,0,0
Austria,AUT,2021-07-19,0,3,304,0,0,0,0,0
Austria,AUT,2021-07-26,1,8,677,0,1,1,0,0
Austria,AUT,2021-08-02,0,0,237,0,0,1,0,0
Austria,AUT,2021-08-09,2,0,273,0,0,0,0,0
Austria,AUT,2021-08-16,0,0,287,0,0,0,0,0
Austria,AUT,2021-08-23,0,0,333,0,0,0,0,0
Austria,AUT,2021-08-30,3,1,809,0,1,1,0,0
Austria,AUT,2021-09-06,0,0,183,0,0,0,0,0
Austria,AUT,2021-09-13,0,0,159,0,0,0,0,0
Austria,AUT,2021-09-20,0,0,214,0,0,0,0,0
Austria,AUT,2021-09-27,0,0,504,0,0,0,0,0
Austria,AUT,2021-10-04,0,0,177,0,0,0,0,0
Austria,AUT,2021-10-11,0,0,169,0,0,0,0,0
Austria,AUT,2021-10-18,0,0,271,0,0,0,0,0
Austria,AUT,2021-10-25,0,0,228,0,0,0,0,0
Austria,AUT,2021-11-01,0,0,433,0,0,0,0,0
Austria,AUT,2021-11-08,0,0,207,0,0,0,0,0
Austria,AUT,2021-11-15,0,0,120,0,0,0,0,0
Austria,AUT,2021-11-22,0,0,100,7,0,0,0,0
Austria,AUT,2021-11-29,0,3,217,893,0,0,0,0
Austria,AUT,2021-12-06,0,0,49,27,0,0,0,0
Austria,AUT,2021-12-13,0,0,121,49,0,0,0,0
Austria,AUT,2021-12-20,0,0,54,155,0,0,0,0
Austria,AUT,2021-12-27,4,0,183,592,0,0,0,0
Austria,AUT,2022-01-03,0,0,39,250,0,0,0,0
Austria,AUT,2022-01-10,0,0,49,215,0,0,0,0
Austria,AUT,2022-01-17,0,0,2,511,0,0,0,0
Austria,AUT,2022-01-24,0,0,3,349,0,0,0,0
Austria,AUT,2022-01-31,0,0,1,541,0,0,0,0
Austria,AUT,2022-02-07,0,0,0,369,0,0,0,0
Azerbaijan,AZE,2020-03-23,1,0,0,0,0,0,0,0
Azerbaijan,AZE,2020-03-30,4,0,0,0,0,0,0,0
Azerbaijan,AZE,2020-04-20,1,0,0,0,0,0,0,0
Azerbaijan,AZE,2020-05-11,2,0,0,0,0,0,0,0
Azerbaijan,AZE,2020-05-18,2,0,0,0,0,0,0,0
Azerbaijan,AZE,2020-05-25,4,0,0,0,0,0,0,0
Azerbaijan,AZE,2020-06-01,9,0,0,0,0,0,0,0
Azerbaijan,AZE,2020-06-08,4,0,0,0,0,0,0,0
Azerbaijan,AZE,2020-06-15,7,0,0,0,0,0,0,0
Azerbaijan,AZE,2020-06-22,1,0,0,0,0,0,0,0
Azerbaijan,AZE,2020-07-20,1,0,0,0,0,0,0,0
Azerbaijan,AZE,2020-08-03,4,0,0,0,0,0,0,0
Azerbaijan,AZE,2020-10-19,32,0,0,0,0,0,0,0
Azerbaijan,AZE,2020-11-09,6,0,0,0,0,0,0,0
Azerbaijan,AZE,2020-11-16,5,0,0,0,0,0,0,0
Azerbaijan,AZE,2020-11-23,3,0,0,0,0,0,0,0
Azerbaijan,AZE,2020-11-30,16,0,0,0,0,0,0,0
Azerbaijan,AZE,2020-12-07,15,0,0,0,0,0,0,0
Azerbaijan,AZE,2020-12-14,5,0,0,0,0,0,0,0
Azerbaijan,AZE,2020-12-21,1,0,0,0,0,0,0,0
Azerbaijan,AZE,2020-12-28,3,0,0,0,0,0,0,0
Azerbaijan,AZE,2021-01-04,5,0,0,0,0,0,0,0
Azerbaijan,AZE,2021-01-18,1,0,0,0,0,0,0,0
Azerbaijan,AZE,2021-02-01,0,3,0,0,0,0,0,0
Azerbaijan,AZE,2021-03-01,1,0,0,0,0,0,0,0
Azerbaijan,AZE,2021-07-12,0,0,1,0,0,0,0,0
Azerbaijan,AZE,2022-01-10,0,0,0,12,0,0,0,0
Bahamas,BHS,2020-03-23,1,0,0,0,0,0,0,0
Bahamas,BHS,2020-03-30,1,0,0,0,0,0,0,0
Bahamas,BHS,2020-04-13,1,0,0,0,0,0,0,0
Bahamas,BHS,2020-04-20,1,0,0,0,0,0,0,0
Bahamas,BHS,2020-07-27,1,0,0,0,0,0,0,0
Bahamas,BHS,2020-08-03,2,0,0,0,0,0,0,0
Bahamas,BHS,2020-08-24,1,0,0,0,0,0,0,0
Bahamas,BHS,2020-08-31,2,0,0,0,0,0,0,0
Bahamas,BHS,2020-10-19,1,0,0,0,0,0,0,0
Bahamas,BHS,2020-10-26,2,0,0,0,0,0,0,0
Bahamas,BHS,2020-11-02,6,0,0,0,0,0,0,0
Bahamas,BHS,2020-11-09,3,0,0,0,0,0,0,0
Bahamas,BHS,2020-11-16,2,0,0,0,0,0,0,0
Bahamas,BHS,2020-11-23,1,0,0,0,0,0,0,0
Bahamas,BHS,2021-01-18,2,0,0,0,0,0,0,0
Bahamas,BHS,2021-01-25,1,0,0,0,0,0,0,0
Bahamas,BHS,2021-03-15,0,1,0,0,0,0,0,0
Bahamas,BHS,2021-03-22,3,2,0,0,0,0,0,0
Bahamas,BHS,2021-03-29,2,2,0,0,0,0,0,0
Bahamas,BHS,2021-04-05,2,8,0,0,0,0,0,0
Bahamas,BHS,2021-04-12,0,13,0,0,0,0,0,0
Bahamas,BHS,2021-05-03,0,2,0,0,0,0,0,0
Bahamas,BHS,2021-05-17,0,6,0,0,0,0,0,0
Bahamas,BHS,2021-06-28,0,2,0,0,0,0,0,0
Bahamas,BHS,2021-07-05,0,0,1,0,0,0,0,0
Bahamas,BHS,2021-07-12,0,9,4,0,0,0,0,0
Bahamas,BHS,2021-07-19,0,9,11,0,0,1,0,0
Bahamas,BHS,2021-08-02,0,5,22,0,0,0,0,0
Bahrain,BHR,2020-03-02,1,0,0,0,0,0,0,0
Bahrain,BHR,2020-03-09,5,0,0,0,0,0,0,0
Bahrain,BHR,2020-03-16,3,0,0,0,0,0,0,0
Bahrain,BHR,2020-03-30,6,0,0,0,0,0,0,0
Bahrain,BHR,2020-04-06,12,0,0,0,0,0,0,0
Bahrain,BHR,2020-05-25,1,0,0,0,0,0,0,0
Bahrain,BHR,2020-06-15,2,0,0,0,0,0,0,0
Bahrain,BHR,2020-06-22,12,0,0,0,0,0,0,0
Bahrain,BHR,2020-06-29,1,0,0,0,0,0,0,0
Bahrain,BHR,2020-07-06,1,0,0,0,0,0,0,0
Bahrain,BHR,2020-07-20,3,0,0,0,0,0,0,0
Bahrain,BHR,2020-08-17,2,0,0,0,0,0,0,0
Bahrain,BHR,2020-08-24,3,0,0,0,0,0,0,0
Bahrain,BHR,2020-08-31,2,0,0,0,0,0,0,0
Bahrain,BHR,2020-09-07,2,0,0,0,0,0,0,0
Bahrain,BHR,2020-09-14,2,0,0,0,0,0,0,0
Bahrain,BHR,2020-09-21,1,0,0,0,0,0,0,0
Bahrain,BHR,2020-09-28,5,0,0,0,0,0,0,0
Bahrain,BHR,2020-10-05,8,0,0,0,0,0,0,0
Bahrain,BHR,2020-10-12,45,0,0,0,0,0,0,0
Bahrain,BHR,2020-10-26,6,0,0,0,0,0,0,0
Bahrain,BHR,2020-11-09,19,0,0,0,0,0,0,0
Bahrain,BHR,2020-11-16,19,0,0,0,0,0,0,0
Bahrain,BHR,2020-12-07,2,0,0,0,0,0,0,0
Bahrain,BHR,2020-12-14,3,0,0,0,0,0,0,0
Bahrain,BHR,2020-12-21,2,0,0,0,0,0,0,0
Bahrain,BHR,2021-01-04,3,0,0,0,0,0,0,0
Bahrain,BHR,2021-01-18,2,1,0,0,0,0,0,0
Bahrain,BHR,2021-01-25,4,5,0,0,0,0,0,0
Bahrain,BHR,2021-02-01,7,7,0,0,0,0,0,0
Bahrain,BHR,2021-02-08,6,4,0,0,0,0,0,0
Bahrain,BHR,2021-02-15,9,0,0,0,0,0,0,0
Bahrain,BHR,2021-02-22,2,6,0,0,0,0,0,0
Bahrain,BHR,2021-03-15,1,6,0,0,0,0,0,0
Bahrain,BHR,2021-03-22,0,1,0,0,0,0,0,0
Bahrain,BHR,2021-03-29,0,0,0,0,1,0,0,0
Bahrain,BHR,2021-04-05,16,5,15,0,8,0,0,0
Bahrain,BHR,2021-04-12,6,0,4,0,5,0,0,0
Bahrain,BHR,2021-04-19,0,1,0,0,3,0,0,0
Bahrain,BHR,2021-04-26,0,5,0,0,0,0,0,0
Bahrain,BHR,2021-05-03,3,7,2,0,0,0,0,0
Bahrain,BHR,2021-05-10,0,19,24,0,0,0,0,0
Bahrain,BHR,2021-05-17,0,2,10,0,0,0,0,0
Bahrain,BHR,2021-05-24,1,3,28,0,0,0,0,0
Bahrain,BHR,2021-05-31,0,1,9,0,1,0,0,0
Bahrain,BHR,2021-06-07,0,2,8,0,0,0,0,0
Bahrain,BHR,2021-06-14,0,1,5,0,1,0,0,0
Bahrain,BHR,2021-06-21,0,0,77,0,0,0,0,0
Bahrain,BHR,2021-06-28,0,1,59,0,0,0,0,0
Bahrain,BHR,2021-07-05,0,3,6,0,0,0,0,0
Bahrain,BHR,2021-07-12,0,0,54,0,0,0,0,0
Bahrain,BHR,2021-07-19,1,1,55,0,0,1,0,0
Bahrain,BHR,2021-07-26,1,2,177,0,1,0,0,0
Bahrain,BHR,2021-08-02,0,0,3,0,0,0,0,0
Bahrain,BHR,2021-08-09,0,0,61,0,0,0,0,0
Bahrain,BHR,2021-08-16,0,1,32,0,0,0,0,0
Bahrain,BHR,2021-08-23,0,0,227,0,0,0,0,0
Bahrain,BHR,2021-09-06,0,0,90,0,0,0,0,0
Bahrain,BHR,2021-09-13,0,0,84,0,0,0,0,0
Bahrain,BHR,2021-09-20,0,0,137,0,0,0,0,0
Bahrain,BHR,2021-09-27,0,0,186,0,0,0,0,0
Bahrain,BHR,2021-10-04,0,0,184,0,0,0,0,0
Bahrain,BHR,2021-10-11,0,0,188,0,0,0,0,0
Bahrain,BHR,2021-10-18,0,0,239,0,0,0,0,0
Bahrain,BHR,2021-10-25,0,0,228,0,0,0,0,0
Bahrain,BHR,2021-11-01,0,0,210,0,0,0,0,0
Bahrain,BHR,2021-11-08,0,0,162,0,0,0,0,0
Bahrain,BHR,2021-11-15,0,0,93,0,0,0,0,0
Bahrain,BHR,2021-11-22,0,0,263,0,0,0,0,0
Bahrain,BHR,2021-11-29,0,0,198,1,0,0,0,0
Bahrain,BHR,2021-12-06,0,0,136,8,0,0,0,0
Bahrain,BHR,2021-12-13,2,1,100,100,0,0,0,0
Bahrain,BHR,2021-12-20,0,1,2,102,0,0,0,0
Bahrain,BHR,2021-12-27,0,1,5,375,0,0,0,0
Bahrain,BHR,2022-01-03,0,0,6,187,0,0,0,0
Bahrain,BHR,2022-01-10,0,0,0,71,0,0,0,0
Bangladesh,BGD,2020-02-17,1,0,0,0,0,0,0,0
Bangladesh,BGD,2020-03-09,1,0,0,0,0,0,0,0
Bangladesh,BGD,2020-03-16,2,0,0,0,0,0,0,0
Bangladesh,BGD,2020-03-23,3,0,0,0,0,0,0,0
Bangladesh,BGD,2020-03-30,2,0,0,0,0,0,0,0
Bangladesh,BGD,2020-04-06,7,0,0,0,0,0,0,0
Bangladesh,BGD,2020-04-13,7,0,0,0,0,0,0,0
Bangladesh,BGD,2020-04-20,8,0,0,0,0,0,0,0
Bangladesh,BGD,2020-04-27,120,0,0,0,0,0,0,0
Bangladesh,BGD,2020-05-04,47,0,0,0,0,0,0,0
Bangladesh,BGD,2020-05-11,56,0,0,0,0,0,0,0
Bangladesh,BGD,2020-05-18,146,0,0,0,0,0,0,0
Bangladesh,BGD,2020-05-25,35,0,0,0,0,0,0,0
Bangladesh,BGD,2020-06-01,87,0,0,0,0,0,0,0
Bangladesh,BGD,2020-06-08,40,0,0,0,0,0,0,0
Bangladesh,BGD,2020-06-15,122,0,0,0,0,0,0,0
Bangladesh,BGD,2020-06-22,63,0,0,0,0,0,0,0
Bangladesh,BGD,2020-06-29,131,0,0,0,0,0,0,0
Bangladesh,BGD,2020-07-06,104,0,0,0,0,0,0,0
Bangladesh,BGD,2020-07-13,102,0,0,0,0,0,0,0
Bangladesh,BGD,2020-07-20,58,0,0,0,0,0,0,0
Bangladesh,BGD,2020-07-27,12,0,0,0,0,0,0,0
Bangladesh,BGD,2020-08-03,8,0,0,0,0,0,0,0
Bangladesh,BGD,2020-08-10,18,0,0,0,0,0,0,0
Bangladesh,BGD,2020-08-17,10,0,0,0,0,0,0,0
Bangladesh,BGD,2020-08-24,15,0,0,0,0,0,0,0
Bangladesh,BGD,2020-08-31,28,0,0,0,0,0,0,0
Bangladesh,BGD,2020-09-07,7,0,0,0,0,0,0,0
Bangladesh,BGD,2020-09-14,4,0,0,0,0,0,0,0
Bangladesh,BGD,2020-09-21,4,0,0,0,0,0,0,0
Bangladesh,BGD,2020-09-28,3,0,0,0,0,0,0,0
Bangladesh,BGD,2020-10-05,17,0,0,0,0,0,0,0
Bangladesh,BGD,2020-10-12,8,0,0,0,0,0,0,0
Bangladesh,BGD,2020-10-19,7,0,0,0,0,0,0,0
Bangladesh,BGD,2020-10-26,22,0,0,0,1,0,0,0
Bangladesh,BGD,2020-11-02,9,0,0,0,1,0,0,0
Bangladesh,BGD,2020-11-09,15,0,0,0,0,0,0,0
Bangladesh,BGD,2020-11-16,15,0,0,0,0,0,0,0
Bangladesh,BGD,2020-11-23,16,0,0,0,0,0,0,0
Bangladesh,BGD,2020-11-30,62,0,0,0,0,0,0,0
Bangladesh,BGD,2020-12-07,15,0,0,0,0,0,0,0
Bangladesh,BGD,2020-12-14,10,0,0,0,0,0,0,0
Bangladesh,BGD,2020-12-21,34,0,0,0,0,0,0,0
Bangladesh,BGD,2020-12-28,15,3,0,0,0,0,0,0
Bangladesh,BGD,2021-01-04,8,7,0,0,0,0,0,0
Bangladesh,BGD,2021-01-11,10,5,0,0,1,0,0,0
Bangladesh,BGD,2021-01-18,43,2,0,0,1,0,0,0
Bangladesh,BGD,2021-01-25,23,4,0,0,1,0,0,0
Bangladesh,BGD,2021-02-01,9,3,0,0,1,0,0,0
Bangladesh,BGD,2021-02-08,9,2,0,0,0,0,0,0
Bangladesh,BGD,2021-02-15,9,9,0,0,4,2,0,0
Bangladesh,BGD,2021-02-22,2,6,0,0,4,0,0,0
Bangladesh,BGD,2021-03-01,0,2,0,0,0,0,0,0
Bangladesh,BGD,2021-03-08,15,7,0,0,39,0,0,0
Bangladesh,BGD,2021-03-15,13,11,0,0,67,0,0,0
Bangladesh,BGD,2021-03-22,4,6,0,0,20,0,0,0
Bangladesh,BGD,2021-03-29,6,12,0,0,38,0,0,0
Bangladesh,BGD,2021-04-05,8,3,0,0,80,0,0,0
Bangladesh,BGD,2021-04-12,5,2,0,0,33,0,0,0
Bangladesh,BGD,2021-04-19,4,3,0,0,25,0,0,0
Bangladesh,BGD,2021-04-26,1,2,10,0,9,0,0,0
Bangladesh,BGD,2021-05-03,3,2,4,0,14,0,0,0
Bangladesh,BGD,2021-05-10,2,1,19,0,13,0,0,0
Bangladesh,BGD,2021-05-17,8,1,14,0,26,0,0,0
Bangladesh,BGD,2021-05-24,2,1,26,0,15,0,0,0
Bangladesh,BGD,2021-05-31,1,2,29,0,3,0,0,0
Bangladesh,BGD,2021-06-07,3,1,15,0,14,0,0,0
Bangladesh,BGD,2021-06-14,3,0,68,0,2,0,0,0
Bangladesh,BGD,2021-06-21,1,0,39,0,0,0,0,0
Bangladesh,BGD,2021-06-28,3,1,226,0,5,0,0,0
Bangladesh,BGD,2021-07-05,1,0,200,0,0,0,0,0
Bangladesh,BGD,2021-07-12,0,0,175,0,1,0,0,0
Bangladesh,BGD,2021-07-19,0,0,89,0,0,0,0,0
Bangladesh,BGD,2021-07-26,0,0,121,0,0,0,0,0
Bangladesh,BGD,2021-08-02,1,0,193,0,0,0,0,0
Bangladesh,BGD,2021-08-09,1,0,140,0,0,0,0,0
Bangladesh,BGD,2021-08-16,0,0,112,0,0,0,0,0
Bangladesh,BGD,2021-08-23,0,0,94,0,0,0,0,0
Bangladesh,BGD,2021-08-30,0,0,72,0,0,0,0,0
Bangladesh,BGD,2021-09-06,0,0,100,0,0,0,0,0
Bangladesh,BGD,2021-09-13,1,0,83,0,0,0,0,0
Bangladesh,BGD,2021-09-20,0,0,66,0,0,0,0,0
Bangladesh,BGD,2021-09-27,1,0,64,0,0,0,0,0
Bangladesh,BGD,2021-10-04,0,0,89,0,0,0,0,0
Bangladesh,BGD,2021-10-11,0,0,64,0,0,0,0,0
Bangladesh,BGD,2021-10-18,0,0,54,0,0,0,0,0
Bangladesh,BGD,2021-10-25,0,0,42,0,0,0,0,0
Bangladesh,BGD,2021-11-01,0,0,55,0,0,0,0,0
Bangladesh,BGD,2021-11-08,1,0,72,1,0,0,0,0
Bangladesh,BGD,2021-11-15,0,0,55,0,0,0,0,0
Bangladesh,BGD,2021-11-22,0,0,68,0,0,0,0,0
Bangladesh,BGD,2021-11-29,0,0,74,0,0,0,0,0
Bangladesh,BGD,2021-12-06,0,0,69,15,0,0,0,0
Bangladesh,BGD,2021-12-13,1,0,44,7,0,0,0,0
Bangladesh,BGD,2021-12-20,0,0,51,13,0,0,0,0
Bangladesh,BGD,2021-12-27,0,0,46,39,0,0,0,0
Bangladesh,BGD,2022-01-03,1,0,57,90,0,0,0,0
Bangladesh,BGD,2022-01-10,4,0,22,137,0,0,0,0
Bangladesh,BGD,2022-01-17,0,0,2,76,0,0,0,0
Bangladesh,BGD,2022-01-24,0,0,0,61,0,0,0,0
Bangladesh,BGD,2022-01-31,0,0,0,1,0,0,0,0
Barbados,BRB,2020-12-07,0,1,0,0,0,0,0,0
Barbados,BRB,2020-12-21,1,0,0,0,0,0,0,0
Barbados,BRB,2020-12-28,1,4,0,0,0,0,0,0
Barbados,BRB,2021-01-25,0,1,0,0,0,0,0,0
Barbados,BRB,2021-03-15,0,4,0,0,0,0,0,0
Barbados,BRB,2021-04-05,0,5,0,0,0,0,0,0
Barbados,BRB,2021-04-12,2,0,0,0,0,0,0,0
Barbados,BRB,2021-04-19,0,0,2,0,0,0,0,0
Barbados,BRB,2021-05-03,0,4,1,0,0,0,0,0
Barbados,BRB,2021-05-17,0,1,0,0,0,1,0,0
Barbados,BRB,2021-05-24,0,0,1,0,0,0,0,0
Barbados,BRB,2021-05-31,0,4,0,0,0,0,0,0
Barbados,BRB,2021-06-14,0,2,0,0,0,1,0,0
Barbados,BRB,2021-06-21,0,2,0,0,0,0,0,0
Barbados,BRB,2021-06-28,0,0,2,0,0,2,0,1
Barbados,BRB,2021-07-05,0,7,2,0,0,0,0,0
Barbados,BRB,2021-07-12,0,3,1,0,0,0,0,0
Barbados,BRB,2021-07-19,0,10,15,0,0,1,0,0
Barbados,BRB,2021-07-26,1,0,6,0,0,0,0,0
Barbados,BRB,2021-08-02,0,0,3,0,0,0,0,0
Barbados,BRB,2021-11-22,0,0,2,0,0,0,0,0
Barbados,BRB,2021-11-29,1,0,2,0,0,0,0,0
Barbados,BRB,2021-12-13,0,0,0,1,0,0,0,0
Belarus,BLR,2020-02-24,3,0,0,0,0,0,0,0
Belarus,BLR,2020-04-20,1,0,0,0,0,0,0,0
Belarus,BLR,2020-07-06,1,0,0,0,0,0,0,0
Belarus,BLR,2020-07-27,1,0,0,0,0,0,0,0
Belarus,BLR,2020-10-05,1,0,0,0,0,0,0,0
Belarus,BLR,2020-10-19,4,0,0,0,0,0,0,0
Belarus,BLR,2020-10-26,10,0,0,0,0,0,0,0
Belarus,BLR,2020-11-02,10,0,0,0,0,0,0,0
Belarus,BLR,2020-11-09,1,0,0,0,0,0,0,0
Belarus,BLR,2020-11-23,2,0,0,0,0,0,0,0
Belarus,BLR,2020-11-30,2,0,0,0,0,0,0,0
Belarus,BLR,2020-12-07,1,0,0,0,0,0,0,0
Belarus,BLR,2021-01-18,1,0,0,0,0,0,0,0
