Entity,Code,Day,0-17_fully,18-29_fully,25-49_fully,35-44_fully,45-54_fully,50-54_fully,40-49_fully,30-39_fully,25-34_fully,18-24_fully,50-59_fully,55-64_fully,60-69_fully,60-64_fully,55-59_fully,65-69_fully,70-74_fully,75+_fully,80+_fully,75-79_fully,70-79_fully,65-74_fully,12-17_fully,0-9_fully,10-19_fully,20-29_fully,12-15_fully,16-19_fully,5-11_fully,90-99_fully,80-89_fully,0-4_fully,15-17_fully,5-9_fully,10-14_fully
Jersey,JEY,2021-09-22,58,0.63,,,,0.9,0.84,0.73,,,,,,0.99,0.98,0.94,0.98,,1,1,,,,,,,,,,,,,,,
Jersey,JEY,2021-09-26,58,63,,,,91,84,73,,,,,,100,98,94,98,,100,100,,,,,,,,,,,,,,,
Jersey,JEY,2021-09-29,58,63,,,,91,85,73,,,,,,100,98,94,98,,100,100,,,,,,,,,,,,,,,
Jersey,JEY,2021-10-03,58,63,,,,91,85,73,,,,,,100,98,94,98,,100,100,,,,,,,,,,,,,,,
Jersey,JEY,2021-10-06,58,63,,,,90,85,73,,,,,,100,99,94,98,,100,100,,,,,,,,,,,,,,,
Jersey,JEY,2021-10-13,58,63,,,,90,85,73,,,,,,100,99,94,98,,100,100,,,,,,,,,,,,,,,
Jersey,JEY,2021-10-17,58,63,,,,91,85,73,,,,,,100,99,94,98,,100,100,,,,,,,,,,,,,,,
Jersey,JEY,2021-10-20,58,63,,,,91,85,73,,,,,,100,99,94,98,,100,100,,,,,,,,,,,,,,,
Jersey,JEY,2021-10-24,58,64,,,,91,85,73,,,,,,100,99,94,98,,100,100,,,,,,,,,,,,,,,
Jersey,JEY,2021-10-27,58,64,,,,91,85,73,,,,,,100,99,95,98,,100,100,,,,,,,,,,,,,,,
Jersey,JEY,2021-10-31,58,64,,,,91,85,73,,,,,,100,99,95,98,,100,100,,,,,,,,,,,,,,,
Jersey,JEY,2021-11-03,58,64,,,,91,85,73,,,,,,100,99,95,98,,100,100,,,,,,,,,,,,,,,
Jersey,JEY,2021-11-07,58,64,,,,91,85,73,,,,,,100,99,95,98,,100,100,,,,,,,,,,,,,,,
Jersey,JEY,2021-11-10,58,64,,,,91,85,73,,,,,,100,99,95,98,,100,100,,,,,,,,,,,,,,,
Jersey,JEY,2021-11-14,58,64,,,,91,85,74,,,,,,100,99,95,98,,100,100,,,,,,,,,,,,,,,
Jersey,JEY,2021-11-17,58,64,,,,91,85,74,,,,,,100,99,95,98,,100,100,,,,,,,,,,,,,,,
Jersey,JEY,2021-11-21,58,65,,,,91,85,74,,,,,,100,99,95,98,,100,100,,,,,,,,,,,,,,,
Jersey,JEY,2021-11-24,58,65,,,,91,85,74,,,,,,100,99,95,98,,100,100,,,,,,,,,,,,,,,
Jersey,JEY,2021-11-28,58,65,,,,91,86,74,,,,,,100,99,95,98,,100,100,,,,,,,,,,,,,,,
Jersey,JEY,2021-12-01,58,65,,,,91,86,74,,,,,,100,99,95,98,,100,100,,,,,,,,,,,,,,,
Jersey,JEY,2021-04-04,,,,,,16,,,,,,,,37,33,67,60,,86,72,,,,,,,,,,,,,,,
Latvia,LVA,2021-10-08,,,53.23,,,,,,,58.02,54.73,,57.26,,,,,,44.44,,55.1,,,,,,,,,,,,42.17,,15.9
Latvia,LVA,2021-10-15,,,55.82,,,,,,,60.12,57.38,,59.41,,,,,,45.41,,56.46,,,,,,,,,,,,43.29,,16.52
Latvia,LVA,2021-10-22,,,58.24,,,,,,,61.98,59.94,,61.63,,,,,,46.61,,57.93,,,,,,,,,,,,44.67,,17.24
Latvia,LVA,2021-10-29,,,60.38,,,,,,,63.57,62.24,,63.77,,,,,,48.1,,59.46,,,,,,,,,,,,46.18,,18.01
Latvia,LVA,2021-11-05,,,63.31,,,,,,,65.92,65.17,,66.48,,,,,,49.88,,61.32,,,,,,,,,,,,48.77,,19.21
Latvia,LVA,2021-11-12,,,66.34,,,,,,,68.58,68.37,,69.61,,,,,,52.16,,63.78,,,,,,,,,,,,52.28,,20.97
Latvia,LVA,2021-11-19,,,67.9,,,,,,,70.28,69.91,,71.29,,,,,,53.62,,65.28,,,,,,,,,,,,54.72,,22.21
Latvia,LVA,2021-11-26,,,69.83,,,,,,,72.06,72.1,,73.86,,,,,,56.1,,67.83,,,,,,,,,,,,57.28,,23.52
Liechtenstein,LIE,2020-12-27,,,,,,,0,0,,,0,,0,,,,,,0,,0,,,0,0,0,,,,,,,,,
Liechtenstein,LIE,2021-01-03,,,,,,,0,0,,,0,,0,,,,,,0,,0,,,0,0,0,,,,,,,,,
Liechtenstein,LIE,2021-01-10,,,,,,,0,0,,,0,,0,,,,,,0,,0,,,0,0,0,,,,,,,,,
Liechtenstein,LIE,2021-01-17,,,,,,,0,0,,,0,,0,,,,,,0,,0,,,0,0,0,,,,,,,,,
Liechtenstein,LIE,2021-01-24,,,,,,,0,0,,,0,,0,,,,,,0,,0,,,0,0,0,,,,,,,,,
Liechtenstein,LIE,2021-01-31,,,,,,,0,0,,,0,,0,,,,,,0,,0,,,0,0,0,,,,,,,,,
Liechtenstein,LIE,2021-02-07,,,,,,,0.06,0,,,0.12,,0.1,,,,,,0.25,,0.29,,,0,0,0.04,,,,,,,,,
Liechtenstein,LIE,2021-02-14,,,,,,,0.46,0.4,,,0.99,,0.92,,,,,,7.02,,1.83,,,0,0.03,0.33,,,,,,,,,
Liechtenstein,LIE,2021-02-21,,,,,,,0.9,0.5,,,1.4,,1.46,,,,,,9.07,,2.9,,,0,0.1,0.45,,,,,,,,,
Liechtenstein,LIE,2021-02-28,,,,,,,2.12,1.1,,,2.6,,2.59,,,,,,9.38,,4.06,,,0,0.23,1.14,,,,,,,,,
Liechtenstein,LIE,2021-03-07,,,,,,,2.23,1.18,,,2.7,,2.83,,,,,,9.51,,4.29,,,0,0.23,1.25,,,,,,,,,
Liechtenstein,LIE,2021-03-14,,,,,,,2.27,1.24,,,2.78,,2.93,,,,,,9.63,,4.41,,,0,0.23,1.25,,,,,,,,,
Liechtenstein,LIE,2021-03-21,,,,,,,2.32,1.3,,,2.97,,3.15,,,,,,41.52,,4.59,,,0,0.23,1.29,,,,,,,,,
Liechtenstein,LIE,2021-03-28,,,,,,,2.34,1.34,,,3.03,,3.17,,,,,,65.32,,4.82,,,0,0.26,1.43,,,,,,,,,
Liechtenstein,LIE,2021-04-04,,,,,,,2.43,1.42,,,3.17,,3.25,,,,,,71.91,,16.48,,,0,0.28,1.54,,,,,,,,,
Liechtenstein,LIE,2021-04-11,,,,,,,2.54,1.42,,,3.34,,3.31,,,,,,81.11,,30.44,,,0,0.31,1.72,,,,,,,,,
Liechtenstein,LIE,2021-04-18,,,,,,,2.62,1.6,,,3.54,,3.49,,,,,,82.85,,30.82,,,0,0.34,1.9,,,,,,,,,
Liechtenstein,LIE,2021-04-25,,,,,,,2.71,1.68,,,3.65,,3.65,,,,,,84.21,,50.78,,,0,0.36,1.99,,,,,,,,,
Liechtenstein,LIE,2021-05-02,,,,,,,2.75,1.78,,,3.68,,3.75,,,,,,85.39,,63.93,,,0,0.36,2.14,,,,,,,,,
Liechtenstein,LIE,2021-05-09,,,,,,,2.84,1.86,,,3.9,,4.35,,,,,,85.71,,69.3,,,0,0.41,2.21,,,,,,,,,
Liechtenstein,LIE,2021-05-16,,,,,,,4.79,3.23,,,8.36,,15.15,,,,,,86.33,,78.64,,,0,0.57,2.94,,,,,,,,,
Liechtenstein,LIE,2021-05-23,,,,,,,8.95,6.73,,,12.34,,34.13,,,,,,87.2,,80.7,,,0,0.95,6.74,,,,,,,,,
Liechtenstein,LIE,2021-05-30,,,,,,,13.65,10.04,,,17.42,,38.18,,,,,,87.38,,80.91,,,0,1.26,9.12,,,,,,,,,
Liechtenstein,LIE,2021-06-06,,,,,,,16.88,12.61,,,21.88,,43.36,,,,,,88.44,,82.79,,,0,1.65,12.4,,,,,,,,,
Liechtenstein,LIE,2021-06-13,,,,,,,19.31,14.45,,,24.81,,45.69,,,,,,88.44,,83.2,,,0,1.83,14.48,,,,,,,,,
Liechtenstein,LIE,2021-06-20,,,,,,,22.24,16.51,,,28.47,,49.44,,,,,,88.88,,83.98,,,0,2.32,17.04,,,,,,,,,
Liechtenstein,LIE,2021-06-27,,,,,,,26.55,19.9,,,33.96,,53.27,,,,,,89.06,,84.18,,,0,3.22,20.34,,,,,,,,,
Liechtenstein,LIE,2021-07-04,,,,,,,33.2,24.45,,,40.91,,58.77,,,,,,89.43,,84.88,,,0,4.18,26.1,,,,,,,,,
Liechtenstein,LIE,2021-07-11,,,,,,,42.63,31.48,,,49.77,,64.49,,,,,,89.75,,85.17,,,0.03,6.19,33.84,,,,,,,,,
Liechtenstein,LIE,2021-07-18,,,,,,,51.27,38.68,,,57.76,,68.66,,,,,,89.93,,85.26,,,0.03,7.14,41.02,,,,,,,,,
Liechtenstein,LIE,2021-07-25,,,,,,,53.46,40.72,,,59.54,,69.56,,,,,,89.93,,85.29,,,0.03,10.55,43.16,,,,,,,,,
Liechtenstein,LIE,2021-08-01,,,,,,,53.46,40.78,,,59.56,,69.56,,,,,,89.93,,85.29,,,0.03,10.58,43.19,,,,,,,,,
Liechtenstein,LIE,2021-08-08,,,,,,,53.46,40.78,,,59.56,,69.56,,,,,,89.93,,85.29,,,0.03,10.58,43.19,,,,,,,,,
Liechtenstein,LIE,2021-08-15,,,,,,,57.5,45.43,,,63.74,,71.65,,,,,,90.37,,85.75,,,0.03,13.8,48,,,,,,,,,
Liechtenstein,LIE,2021-08-22,,,,,,,59.05,46.85,,,65.09,,72.49,,,,,,90.49,,86.01,,,0.03,14.47,49.81,,,,,,,,,
Liechtenstein,LIE,2021-08-29,,,,,,,59.29,47.11,,,65.26,,72.55,,,,,,90.49,,86.04,,,0.03,14.6,50.3,,,,,,,,,
Liechtenstein,LIE,2021-09-05,,,,,,,59.29,47.11,,,65.26,,72.55,,,,,,90.49,,86.04,,,0.03,14.6,50.32,,,,,,,,,
Liechtenstein,LIE,2021-09-12,,,,,,,60.1,48.06,,,65.88,,72.89,,,,,,90.62,,86.22,,,0.03,21.25,51.26,,,,,,,,,
Liechtenstein,LIE,2021-09-19,,,,,,,62.58,51.32,,,67.89,,74.5,,,,,,91.11,,86.71,,,0.03,26.52,53.96,,,,,,,,,
Liechtenstein,LIE,2021-09-26,,,,,,,66.05,54.45,,,70,,76.4,,,,,,91.55,,87.43,,,0.03,32.11,57.77,,,,,,,,,
Liechtenstein,LIE,2021-10-03,,,,,,,66.27,54.49,,,70.1,,76.48,,,,,,91.55,,87.43,,,0.03,32.4,57.95,,,,,,,,,
Liechtenstein,LIE,2021-10-10,,,,,,,66.32,54.59,,,70.13,,76.54,,,,,,91.55,,87.52,,,0.03,32.6,58.09,,,,,,,,,
Liechtenstein,LIE,2021-10-17,,,,,,,66.56,55.25,,,70.58,,76.89,,,,,,91.67,,87.7,,,0.03,33.35,58.58,,,,,,,,,
Liechtenstein,LIE,2021-10-24,,,,,,,69.1,58.98,,,72.41,,78.15,,,,,,92.23,,88.45,,,0.03,39.05,63.53,,,,,,,,,
Liechtenstein,LIE,2021-10-31,,,,,,,69.69,60.04,,,73.42,,78.59,,,,,,92.79,,88.89,,,0.03,40.44,64.38,,,,,,,,,
Liechtenstein,LIE,2021-11-07,,,,,,,70.56,61.04,,,74.06,,78.95,,,,,,92.91,,89.09,,,0.03,41.42,65.51,,,,,,,,,
Liechtenstein,LIE,2021-11-14,,,,,,,70.8,61.34,,,74.32,,79.21,,,,,,92.91,,89.15,,,0.03,41.84,65.85,,,,,,,,,
Liechtenstein,LIE,2021-11-21,,,,,,,70.87,61.6,,,74.42,,79.31,,,,,,92.98,,89.23,,,0.03,42.22,65.98,,,,,,,,,
Liechtenstein,LIE,2021-11-28,,,,,,,71.17,62.48,,,74.6,,79.59,,,,,,93.04,,89.38,,,0.03,43.02,66.63,,,,,,,,,
Liechtenstein,LIE,2021-12-05,,,,,,,71.7,63.21,,,74.98,,79.84,,,,,,93.16,,89.47,,,0.03,44.05,67.28,,,,,,,,,
Lithuania,LTU,2021-01-01,,,0,,,,,,,0,0,,0,,,,,,,,0,,,,,,,,,,,,,,
Lithuania,LTU,2021-01-08,,,0,,,,,,,0,0,,0,,,,,,0,,0,,,,,,,,,,,,0,,
Lithuania,LTU,2021-01-15,,,0.07,,,,,,,0.03,0.05,,0.03,,,,,,0,,0,,,,,,,,,,,,0,,
Lithuania,LTU,2021-01-22,,,0.45,,,,,,,0.14,0.67,,0.44,,,,,,0,,0.06,,,,,,,,,,,,0,,
Lithuania,LTU,2021-01-29,,,0.98,,,,,,,0.31,1.64,,1.26,,,,,,0.08,,0.23,,,,,,,,,,,,0,,
Lithuania,LTU,2021-02-05,,,1.84,,,,,,,0.61,3.22,,2.68,,,,,,1.35,,0.93,,,,,,,,,,,,0.15,,
Lithuania,LTU,2021-02-12,,,2.12,,,,,,,0.73,3.66,,3.11,,,,,,2.15,,1.14,,,,,,,,,,,,0.16,,0
Lithuania,LTU,2021-02-19,,,2.75,,,,,,,1.07,4.4,,3.7,,,,,,2.63,,1.34,,,,,,,,,,,,0.19,,0
Lithuania,LTU,2021-02-26,,,2.98,,,,,,,1.17,4.76,,4.03,,,,,,2.89,,1.4,,,,,,,,,,,,0.19,,0
Lithuania,LTU,2021-03-05,,,3.31,,,,,,,1.34,5.78,,5.21,,,,,,3.27,,1.62,,,,,,,,,,,,0.2,,0
Lithuania,LTU,2021-03-12,,,3.46,,,,,,,1.42,6.32,,5.91,,,,,,6.69,,2.36,,,,,,,,,,,,0.21,,0
Lithuania,LTU,2021-03-19,,,3.62,,,,,,,1.47,6.71,,6.69,,,,,,15.4,,4.69,,,,,,,,,,,,0.22,,0
Lithuania,LTU,2021-03-26,,,3.75,,,,,,,1.55,6.96,,7.28,,,,,,21.63,,9.56,,,,,,,,,,,,0.22,,0
Lithuania,LTU,2021-04-02,,,3.84,,,,,,,1.64,7.13,,8.34,,,,,,25.27,,15.63,,,,,,,,,,,,0.23,,0
Lithuania,LTU,2021-04-09,,,3.91,,,,,,,1.69,7.3,,9.41,,,,,,26.36,,18.15,,,,,,,,,,,,0.23,,0
Lithuania,LTU,2021-04-16,,,4.06,,,,,,,1.76,7.63,,11.08,,,,,,27.78,,22.03,,,,,,,,,,,,0.23,,0
Lithuania,LTU,2021-04-23,,,4.55,,,,,,,1.97,8.39,,14.26,,,,,,30.09,,28.13,,,,,,,,,,,,0.24,,0
Lithuania,LTU,2021-04-30,,,5.62,,,,,,,3.82,10.29,,20.02,,,,,,32.42,,34.15,,,,,,,,,,,,0.4,,0
Lithuania,LTU,2021-05-07,,,7.45,,,,,,,5.75,13.41,,27.13,,,,,,35.95,,40.77,,,,,,,,,,,,0.54,,0
Lithuania,LTU,2021-05-14,,,9.18,,,,,,,7.95,16.08,,31.4,,,,,,38.92,,44.68,,,,,,,,,,,,0.73,,0
Lithuania,LTU,2021-05-21,,,11.54,,,,,,,9.72,20.03,,36.05,,,,,,43.73,,48.48,,,,,,,,,,,,0.93,,0
Lithuania,LTU,2021-05-28,,,14.09,,,,,,,11.08,23.76,,39.84,,,,,,46.42,,52.79,,,,,,,,,,,,1.05,,0
Lithuania,LTU,2021-06-04,,,17.63,,,,,,,13.72,28.75,,45.36,,,,,,48.65,,58.64,,,,,,,,,,,,1.23,,0
Lithuania,LTU,2021-06-11,,,21.65,,,,,,,16.18,33.87,,49.9,,,,,,49.93,,61.88,,,,,,,,,,,,1.42,,0
Lithuania,LTU,2021-06-18,,,27.42,,,,,,,19.18,38.87,,54.48,,,,,,51.02,,64.51,,,,,,,,,,,,2.05,,0
Lithuania,LTU,2021-06-25,,,33.47,,,,,,,27.78,42.09,,57.45,,,,,,51.64,,65.7,,,,,,,,,,,,8.05,,0
Lithuania,LTU,2021-07-02,,,38.58,,,,,,,34.45,45.71,,60.26,,,,,,52.32,,66.84,,,,,,,,,,,,11.95,,0.01
Lithuania,LTU,2021-07-09,,,41.28,,,,,,,37.16,48.06,,62.01,,,,,,52.74,,67.44,,,,,,,,,,,,15.71,,2.05
Lithuania,LTU,2021-07-16,,,43.39,,,,,,,39.18,49.91,,63.23,,,,,,53.02,,67.81,,,,,,,,,,,,17.85,,3.29
Lithuania,LTU,2021-07-23,,,45.23,,,,,,,40.77,51.42,,64.26,,,,,,53.26,,68.18,,,,,,,,,,,,19.54,,4.09
Lithuania,LTU,2021-07-30,,,47.33,,,,,,,42.56,53.07,,65.33,,,,,,53.54,,68.52,,,,,,,,,,,,21.04,,4.8
Lithuania,LTU,2021-08-06,,,50.42,,,,,,,45.21,55.63,,67.01,,,,,,54.03,,69.23,,,,,,,,,,,,22.66,,5.58
Lithuania,LTU,2021-08-13,,,53.7,,,,,,,48.24,58.67,,69.08,,,,,,54.75,,70.24,,,,,,,,,,,,24.68,,6.54
Lithuania,LTU,2021-08-20,,,57.41,,,,,,,51.83,62.12,,71.39,,,,,,55.48,,71.3,,,,,,,,,,,,27.61,,7.73
Lithuania,LTU,2021-08-27,,,60.1,,,,,,,55.05,64.45,,73.06,,,,,,56.13,,72.26,,,,,,,,,,,,31.67,,9.46
Lithuania,LTU,2021-09-03,,,62,,,,,,,57.43,66.03,,74.3,,,,,,56.77,,73.11,,,,,,,,,,,,35.84,,11.01
Lithuania,LTU,2021-09-10,,,63.56,,,,,,,59.43,67.29,,75.26,,,,,,57.33,,73.77,,,,,,,,,,,,39.23,,12.19
Lithuania,LTU,2021-09-17,,,64.82,,,,,,,61.2,68.28,,76.02,,,,,,57.77,,74.28,,,,,,,,,,,,42.1,,13.29
Lithuania,LTU,2021-09-24,,,66.01,,,,,,,62.84,69.19,,76.66,,,,,,58.18,,74.67,,,,,,,,,,,,44.26,,14.22
Lithuania,LTU,2021-10-01,,,67.34,,,,,,,64.41,70.2,,77.37,,,,,,58.52,,75.08,,,,,,,,,,,,45.83,,14.79
Lithuania,LTU,2021-10-08,,,68.56,,,,,,,65.67,71.09,,77.97,,,,,,58.91,,75.48,,,,,,,,,,,,47.18,,15.18
Lithuania,LTU,2021-10-15,,,69.58,,,,,,,66.55,71.82,,78.46,,,,,,59.3,,75.82,,,,,,,,,,,,48.17,,15.48
Lithuania,LTU,2021-10-22,,,70.45,,,,,,,67.27,72.42,,78.88,,,,,,59.6,,76.12,,,,,,,,,,,,49.1,,15.87
Lithuania,LTU,2021-10-29,,,71.28,,,,,,,67.95,72.99,,79.29,,,,,,59.98,,76.44,,,,,,,,,,,,49.79,,16.19
Lithuania,LTU,2021-11-05,,,71.86,,,,,,,68.41,73.39,,79.61,,,,,,60.34,,76.73,,,,,,,,,,,,50.34,,16.45
Lithuania,LTU,2021-11-12,,,72.56,,,,,,,68.94,73.89,,80.02,,,,,,60.86,,77.14,,,,,,,,,,,,50.98,,16.71
Lithuania,LTU,2021-11-19,,,73.4,,,,,,,69.52,74.5,,80.52,,,,,,61.37,,77.55,,,,,,,,,,,0,51.63,,16.94
Lithuania,LTU,2021-11-26,,,74.22,,,,,,,70.05,75.06,,80.95,,,,,,61.88,,77.95,,,,,,,,,,,0,52.18,,17.18
Lithuania,LTU,2021-12-03,,,74.65,,,,,,,70.37,75.39,,81.22,,,,,,62.33,,78.26,,,,,,,,,,,0,52.57,,17.36
Luxembourg,LUX,2021-01-08,,,0,,,,,,,0,0,,0,,,,,,0,,0,,,,,,,,,,,,,,
Luxembourg,LUX,2021-01-15,,,0,,,,,,,0,0,,0,,,,,,0,,0,,,,,,,,,,,,,,
Luxembourg,LUX,2021-01-22,,,0.19,,,,,,,0.03,0.28,,0.16,,,,,,0,,0.03,,,,,,,,,,,,,,
Luxembourg,LUX,2021-01-29,,,0.19,,,,,,,0.03,0.29,,0.21,,,,,,1.28,,0.2,,,,,,,,,,,,,,
Luxembourg,LUX,2021-02-05,,,0.41,,,,,,,0.07,0.55,,0.38,,,,,,3.29,,0.4,,,,,,,,,,,,,,
Luxembourg,LUX,2021-02-12,,,0.7,,,,,,,0.2,0.89,,0.52,,,,,,3.31,,0.45,,,,,,,,,,,,,,
Luxembourg,LUX,2021-02-19,,,1.02,,,,,,,0.32,1.33,,0.66,,,,,,3.36,,0.5,,,,,,,,,,,,,,
Luxembourg,LUX,2021-02-26,,,1.34,,,,,,,0.45,1.73,,0.94,,,,,,5.84,,0.96,,,,,,,,,,,,,,
Luxembourg,LUX,2021-03-05,,,1.72,,,,,,,0.61,2.2,,1.15,,,,,,9.33,,1.28,,,,,,,,,,,,,,
Luxembourg,LUX,2021-03-12,,,1.86,,,,,,,0.73,2.36,,1.3,,,,,,10.39,,1.5,,,,,,,,,,,,,,
Luxembourg,LUX,2021-03-19,,,1.95,,,,,,,0.89,2.47,,1.52,,,,,,16.26,,2.02,,,,,,,,,,,,,,
Luxembourg,LUX,2021-03-26,,,2.13,,,,,,,1.02,2.71,,1.66,,,,,,22.55,,2.16,,,,,,,,,,,,,,
Luxembourg,LUX,2021-04-02,,,2.16,,,,,,,1.04,2.79,,2.05,,,,,,36.68,,2.49,,,,,,,,,,,,,,
Luxembourg,LUX,2021-04-09,,,2.23,,,,,,,1.1,3,,2.76,,,,,,62.93,,7.89,,,,,,,,,,,,,,
Luxembourg,LUX,2021-04-16,,,2.45,,,,,,,1.27,3.37,,6.5,,,,,,77.62,,25.66,,,,,,,,,,,,,,
Luxembourg,LUX,2021-04-23,,,2.78,,,,,,,1.42,3.74,,6.82,,,,,,78.53,,26.62,,,,,,,,,,,,,,
Luxembourg,LUX,2021-04-30,,,3.43,,,,,,,1.76,4.51,,7.19,,,,,,78.75,,26.98,,,,,,,,,,,,,,
Luxembourg,LUX,2021-05-07,,,3.96,,,,,,,2.1,8.55,,24.32,,,,,,79.05,,30.45,,,,,,,,,,,,,,
Luxembourg,LUX,2021-05-14,,,4.36,,,,,,,2.42,11.54,,50.9,,,,,,79.51,,31.49,,,,,,,,,,,,,,
Luxembourg,LUX,2021-05-21,,,5.44,,,,,,,2.68,17.53,,62.83,,,,,,81.48,,32.9,,,,,,,,,,,,,,
Luxembourg,LUX,2021-05-28,,,6.24,,,,,,,2.91,32.89,,65.43,,,,,,83.6,,35.53,,,,,,,,,,,,,,
Luxembourg,LUX,2021-06-04,,,7.65,,,,,,,3.22,44.2,,66.72,,,,,,85.4,,54.65,,,,,,,,,,,,,,
Luxembourg,LUX,2021-06-11,,,10.34,,,,,,,3.54,61.51,,73.25,,,,,,86.54,,80.77,,,,,,,,,,,,,,
Luxembourg,LUX,2021-06-18,,,14.3,,,,,,,4.29,69.65,,76.29,,,,,,86.97,,81.62,,,,,,,,,,,,,,
Luxembourg,LUX,2021-06-25,,,18.36,,,,,,,11.57,71.12,,79.39,,,,,,87.26,,82.2,,,,,,,,,,,,,,
Luxembourg,LUX,2021-07-02,,,29.12,,,,,,,12.99,73.82,,79.87,,,,,,87.39,,82.54,,,,,,,,,,,,,,
Luxembourg,LUX,2021-07-09,,,35.27,,,,,,,13.51,75.06,,80.32,,,,,,87.55,,82.85,,,,,,,,,,,,,,
Luxembourg,LUX,2021-07-16,,,45.44,,,,,,,15.17,76.17,,81.02,,,,,,87.85,,83.25,,,,,,,,,,,,,,
Luxembourg,LUX,2021-07-23,,,54.95,,,,,,,19.43,76.94,,81.56,,,,,,88.17,,83.61,,,,,,,,,,,,,,
Luxembourg,LUX,2021-07-30,,,60.6,,,,,,,34.61,77.48,,81.91,,,,,,88.35,,83.89,,,,,,,,,,,,,,
Luxembourg,LUX,2021-08-06,,,62.56,,,,,,,47.96,77.88,,82.19,,,,,,88.5,,84.11,,,,,,,,,,,,,,
Luxembourg,LUX,2021-08-13,,,63.58,,,,,,,51.08,78.33,,82.58,,,,,,88.73,,84.4,,,,,,,,,,,,,,
Luxembourg,LUX,2021-08-20,,,64.44,,,,,,,52.88,78.79,,82.93,,,,,,88.9,,84.75,,,,,,,,,,,,,,
Luxembourg,LUX,2021-08-27,,,65.13,,,,,,,54.35,79.2,,83.19,,,,,,89.02,,85.04,,,,,,,,,,,,,,
Luxembourg,LUX,2021-09-03,,,65.88,,,,,,,55.57,79.59,,83.49,,,,,,89.24,,85.29,,,,,,,,,,,,,,
Luxembourg,LUX,2021-09-10,,,66.53,,,,,,,56.53,79.95,,83.79,,,,,,89.39,,85.53,,,,,,,,,,,,,,
Luxembourg,LUX,2021-09-17,,,67.05,,,,,,,57.29,80.26,,84.03,,,,,,89.58,,85.77,,,,,,,,,,,,,,
Luxembourg,LUX,2021-09-24,,,67.56,,,,,,,58.07,80.57,,84.28,,,,,,89.76,,85.98,,,,,,,,,,,,,,
Luxembourg,LUX,2021-10-01,,,67.99,,,,,,,58.9,80.82,,84.48,,,,,,89.97,,86.18,,,,,,,,,,,,,,
Luxembourg,LUX,2021-10-08,,,68.43,,,,,,,59.66,81.11,,84.73,,,,,,90.19,,86.34,,,,,,,,,,,,,,
Luxembourg,LUX,2021-10-15,,,68.92,,,,,,,60.48,81.4,,84.93,,,,,,90.37,,86.54,,,,,,,,,,,,,,
Luxembourg,LUX,2021-10-22,,,69.39,,,,,,,61.07,81.67,,85.14,,,,,,90.5,,86.69,,,,,,,,,,,,,,
Luxembourg,LUX,2021-10-29,,,69.76,,,,,,,61.58,81.86,,85.29,,,,,,90.65,,86.84,,,,,,,,,,,,,,
Luxembourg,LUX,2021-11-05,,,70.15,,,,,,,62.09,82.07,,85.4,,,,,,90.78,,86.99,,,,,,,,,,,,,,
Luxembourg,LUX,2021-11-12,,,70.69,,,,,,,62.83,82.37,,85.66,,,,,,90.96,,87.2,,,,,,,,,,,,,,
Luxembourg,LUX,2021-11-19,,,71.39,,,,,,,63.96,82.75,,85.97,,,,,,91.13,,87.37,,,,,,,,,,,,,,
Luxembourg,LUX,2021-11-26,,,72.12,,,,,,,65.3,83.17,,86.22,,,,,,91.32,,87.61,,,,,,,,,,,,,,
Luxembourg,LUX,2021-12-03,,,72.51,,,,,,,65.81,83.36,,86.34,,,,,,91.39,,87.71,,,,,,,,,,,,,,
Malta,MLT,2021-01-01,,,0,,,,,,,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
Malta,MLT,2021-01-08,,,0,,,,,,,0,0,,0,,,,,,0.01,,0,,,,,,,,,,,,,,
Malta,MLT,2021-01-15,,,0.02,,,,,,,0.01,0.03,,0.01,,,,,,0.03,,0,,,,,,,,,,,,,,
Malta,MLT,2021-01-22,,,0.44,,,,,,,0.14,0.59,,0.21,,,,,,0.49,,0.05,,,,,,,,,,,,,,
Malta,MLT,2021-01-29,,,1.15,,,,,,,0.4,1.69,,0.74,,,,,,2.09,,0.33,,,,,,,,,,,,,,
Malta,MLT,2021-02-05,,,2.07,,,,,,,0.78,2.88,,1.32,,,,,,16.54,,0.76,,,,,,,,,,,,,,
Malta,MLT,2021-02-12,,,2.26,,,,,,,1.04,4.34,,1.94,,,,,,29.06,,1.45,,,,,,,,,,,,,,
Malta,MLT,2021-02-19,,,3.12,,,,,,,1.36,5.7,,2.55,,,,,,34.83,,2.01,,,,,,,,,,,,,,
Malta,MLT,2021-02-26,,,3.96,,,,,,,1.71,6.89,,3.26,,,,,,48.91,,2.62,,,,,,,,,,,,,,
Malta,MLT,2021-03-05,,,4.64,,,,,,,2.14,7.67,,3.69,,,,,,64.09,,3.05,,,,,,,,,,,,,,
Malta,MLT,2021-03-12,,,5.3,,,,,,,2.53,8.79,,5.39,,,,,,72.91,,5.15,,,,,,,,,,,,,,
Malta,MLT,2021-03-19,,,6.02,,,,,,,3.02,10.63,,8.2,,,,,,76.44,,8.97,,,,,,,,,,,,,,
Malta,MLT,2021-03-26,,,6.63,,,,,,,3.25,13.3,,9.07,,,,,,78.12,,13.53,,,,,,,,,,,,,,
Malta,MLT,2021-04-02,,,7.43,,,,,,,3.64,13.99,,10.07,,,,,,84.14,,21.19,,,,,,,,,,,,,,
